x,y,z,r00,r11,r01_real,r01_imag
0.543,0.911,0.313,0.31110461613065665,0.6888953838693432,0.048046276916663945,-0.4114333595815187
0.521,0.421,0.021,0.027765235233831755,0.9722347647661683,0.027464648424194972,0.05926967855369921
0.247,0.55,0.098,0.10578066393520927,0.8942193360647906,-0.2566526306397991,-0.045676501969621336
0.669,0.243,0.638,0.6321287190217509,0.36787128097824906,0.1731144530037557,0.24086666184875025
0.698,0.526,0.043,0.04379267762626789,0.9562073223737323,0.20335882203915254,-0.016934916473617855
0.572,0.459,0.054,0.0603691297072737,0.9396308702927263,0.062133671336841126,0.021379607445515317
0.091,0.542,0.453,0.44810425285247996,0.55189574714752,-0.409681272366162,-0.05878904330546852
0.68,0.187,0.294,0.34116795899577074,0.6588320410042292,0.1793596835835449,0.317802112943356
0.816,0.152,0.554,0.5544301267263708,0.4455698732736292,0.33675747849805937,0.3582546092118058
0.52,0.531,0.003,0.0018467348686086738,0.9981532651313914,0.03570367757064784,-0.0191794989009565
0.566,0.85,0.596,0.5968555751236941,0.403144424876306,0.08484373139740672,-0.35429097708919705
0.603,0.357,0.093,0.08855383476274484,0.9114461652372552,0.0955973980713698,0.1614619837867385
0.689,0.832,0.184,0.2040261492716938,0.7959738507283062,0.1839435828336864,-0.3536376586123994
0.19,0.132,0.463,0.4518948867930004,0.5481051132069997,-0.3102004977039937,0.3656826920255415
0.379,0.228,0.126,0.10516732253043692,0.8948326774695632,-0.11323635484911651,0.27290884615977296
0.668,0.079,0.266,0.2816392806027498,0.7183607193972502,0.14963500113359174,0.41896999235546434
0.901,0.728,0.359,0.3827113903774779,0.617288609622522,0.4051457690880362,-0.2212923624167897
0.168,0.409,0.151,0.1480616680452923,0.8519383319547077,-0.3316439507436482,0.07518269096356421
0.437,0.53,0.065,0.06759217471686603,0.9324078252831339,-0.049690978536733724,-0.036793506907512714
0.689,0.412,0.572,0.5534793322433066,0.44652066775669347,0.1783366293267442,0.08144022172744775
0.096,0.533,0.547,0.5387793371040279,0.46122066289597213,-0.40127968912571893,-0.02803306379919947
0.356,0.321,0.137,0.1495949210731696,0.8504050789268305,-0.1363580902820817,0.1709060568859196
0.452,0.783,0.7,0.6925982456592903,0.30740175434070965,-0.038399615012794146,-0.2794229816088713
0.273,0.222,0.344,0.35862005931164304,0.6413799406883569,-0.2214197343345212,0.2729412722163857
0.746,0.311,0.621,0.6176659024657981,0.38233409753420206,0.24308996892465928,0.1890403919221396
0.899,0.289,0.482,0.4620700228793999,0.5379299771206001,0.39565757810464824,0.19640356925807978
0.647,0.577,0.82,0.8166440198551482,0.18335598014485177,0.1562724250162579,-0.09104356571068191
0.405,0.185,0.868,0.8669584903228348,0.13304150967716516,-0.11169266078902451,0.2953487831253096
0.606,0.896,0.391,0.3854581347938106,0.6145418652061894,0.11270805097806348,-0.4011746928984434
0.574,0.451,0.142,0.13251505644910483,0.8674849435508952,0.06732061503887898,0.05992803867143197
0.809,0.208,0.394,0.3866209033937614,0.6133790966062387,0.32407080181430137,0.28656285653453606
0.715,0.393,0.814,0.823609505674551,0.1763904943254489,0.22371283994562977,0.11534663254502694
0.648,0.236,0.313,0.3134576677643426,0.6865423322356575,0.15764701221072594,0.2731932988479022
0.883,0.421,0.249,0.241108695788492,0.7588913042115079,0.3852884869939635,0.07263173980717479
0.297,0.67,0.184,0.17887013752025543,0.8211298624797445,-0.22255302312851277,-0.1672591336614067
0.507,0.302,0.856,0.8603337530733323,0.13966624692666768,-0.012028597863206416,0.19868051791792832
0.34,0.542,0.515,0.5605289015107675,0.4394710984892326,-0.19004545507811763,-0.04814359575047498
0.431,0.578,0.123,0.13729383501691608,0.8627061649830838,-0.06926328220794216,-0.07121240553458048
0.783,0.582,0.555,0.5658652946404126,0.43413470535958737,0.3018463926143494,-0.08134844745183224
0.366,0.451,0.296,0.2954153066123227,0.7045846933876773,-0.1207677756995503,0.0649449056919858
0.361,0.616,0.434,0.4549242358435295,0.5450757641564703,-0.13635648368581893,-0.11790489952532489
0.157,0.776,0.624,0.6154670993366422,0.38453290066335777,-0.33841934921631667,-0.27016865671440143
0.364,0.729,0.592,0.589266129596086,0.410733870403914,-0.13888652144213376,-0.237747858964172
0.408,0.46,0.05,0.058993798213801796,0.9410062017861983,-0.07508277032525038,0.05176829883026515
0.235,0.791,0.259,0.25576374678784664,0.7442362532121533,-0.26563519652488865,-0.28883556047893333
0.382,0.513,0.061,0.05685563144963283,0.9431443685503671,-0.11124081345116883,-0.011781584382320255
0.729,0.313,0.779,0.7741067281133004,0.22589327188669964,0.22441748125897193,0.17271845319060147
0.255,0.447,0.626,0.5940467068469922,0.4059532931530077,-0.25450638205020015,0.06007381753933374
0.669,0.467,0.275,0.2742106386691357,0.7257893613308644,0.15979598261956005,0.030357763637456153
0.145,0.663,0.776,0.7728781797697933,0.22712182023020686,-0.3513949637322651,-0.16503742800671325
0.568,0.475,0.006,0.006182548837130146,0.99381745116287,0.04770082115335952,0.03898227346022111
0.428,0.23,0.142,0.13965948113719365,0.8603405188628063,-0.05894546556744976,0.2726495897615734
0.772,0.575,0.301,0.3103591641159434,0.6896408358840567,0.2818126070394321,-0.08207620170661532
0.122,0.599,0.293,0.2783457008726114,0.7216542991273887,-0.39324980592396325,-0.09669767641921469
0.449,0.42,0.07,0.07745608074492534,0.9225439192550745,-0.05883586694977475,0.06376271639999127
0.459,0.499,0.007,0.009872486202397723,0.9901275137976023,-0.0439537057792232,0.00397396410478964
0.487,0.7,0.088,0.07483648012528138,0.9251635198747187,-0.002267417297419723,-0.17841095190245357
0.722,0.283,0.18,0.18301982582388474,0.8169801741761152,0.2082215958262889,0.21879895311464306
0.813,0.42,0.225,0.2270973932512511,0.7729026067487489,0.3088814772744403,0.08517173629770877
0.175,0.685,0.25,0.251289562185584,0.748710437814416,-0.3377525677905292,-0.18618325660386084
0.438,0.635,0.024,0.025221969220483607,0.9747780307795163,-0.06913758313789714,-0.13149479586679882
0.63,0.692,0.718,0.7101823462957452,0.2898176537042549,0.14172413770598766,-0.23089834266568368
0.653,0.487,0.045,0.048752214931388815,0.9512477850686113,0.14751490198962433,0.03231096216963136
0.612,0.566,0.12,0.09666841505111816,0.9033315849488819,0.12314583629518415,-0.07139765107627635
0.17,0.832,0.396,0.3772319319837264,0.6227680680162735,-0.2957364798206863,-0.3218610719918197
0.69,0.107,0.315,0.2887879592641181,0.711212040735882,0.18676827268660662,0.39944962119149724
0.775,0.516,0.69,0.6874039831623137,0.3125960168376864,0.29001241810110645,-0.014612787997123474
0.579,0.281,0.087,0.08583885075429734,0.9141611492457026,0.0947839089535304,0.20701856860768447
0.336,0.464,0.149,0.13834047692982662,0.8616595230701733,-0.1994689057350503,0.07388368678383084
0.339,0.196,0.184,0.1925993010281901,0.8074006989718099,-0.17182077507089072,0.30898808539076283
0.688,0.569,0.037,0.048336533667561146,0.9516634663324388,0.1966575257916126,-0.04875532825727564
0.767,0.176,0.719,0.7060180103925034,0.29398198960749666,0.26770851532358025,0.30765186016579504
0.324,0.448,0.162,0.1506123338859002,0.8493876661140998,-0.1708995747394725,0.04825728990197324
0.711,0.351,0.727,0.718430284655994,0.281569715344006,0.21415374500215634,0.16585022446284267
0.483,0.542,0.09,0.08990310361631024,0.9100968963836897,0.001997824770505128,-0.06065786635389892
0.036,0.439,0.319,0.32333596263600756,0.6766640373639924,-0.4598869258843519,0.056741615570208334
0.575,0.464,0.015,0.01861158856482317,0.9813884114351767,0.06807181173238276,0.03928712064348898
0.646,0.122,0.385,0.396039105631266,0.603960894368734,0.12236153152133894,0.37402904288162786
0.538,0.814,0.118,0.12339136524636474,0.8766086347536354,0.03486955309928146,-0.2983887537968093
0.623,0.27,0.247,0.2493579755811839,0.750642024418816,0.11766852642090019,0.22196602553520264
0.658,0.081,0.486,0.4911068108758237,0.5088931891241764,0.1639336179465707,0.4093452704301544
0.506,0.594,0.186,0.18163405487279258,0.8183659451272073,0.010722798802981305,-0.10550457969870992
0.67,0.447,0.956,0.9503096489153451,0.0496903510846548,0.18747072550937918,0.037344553508610094
0.696,0.508,0.162,0.16349003455651656,0.8365099654434834,0.1877841038038592,0.0057748285859076315
0.672,0.815,0.75,0.7400822583476753,0.25991774165232473,0.1924947561523089,-0.3192871197530906
0.773,0.56,0.085,0.08490097812495011,0.91509902187505,0.25243885749673234,-0.03810266206875579
0.891,0.596,0.491,0.473987502516898,0.526012497483102,0.41080109147065286,-0.0996422197534699
0.671,0.571,0.148,0.14115653874374573,0.8588434612562542,0.1776382160866995,-0.07208992643884163
0.834,0.535,0.618,0.6134265969388348,0.3865734030611652,0.3148777548696304,-0.029728217613708266
0.686,0.159,0.35,0.36043546340649935,0.6395645365935007,0.14059920034459125,0.36530967211652854
0.553,0.621,0.216,0.222397848853537,0.777602151146463,0.04392961171715999,-0.11709935015782572
0.559,0.132,0.495,0.5163423516469078,0.48365764835309216,0.06369162713120399,0.3870647199643997
0.288,0.399,0.67,0.6731612996148,0.3268387003852001,-0.2256260327674989,0.09364526606593773
0.788,0.517,0.318,0.29259243593733364,0.7074075640626664,0.26112973962703395,-0.009960680587111605
0.555,0.57,0.084,0.08033121708962825,0.9196687829103718,0.046265484336667995,-0.08464298665098863
0.534,0.135,0.598,0.583761990927279,0.4162380090727211,0.030406971376144436,0.3727895780512924
0.524,0.562,0.601,0.6118274927836073,0.3881725072163926,0.011205032133742738,-0.06002926468140069
0.664,0.707,0.364,0.3051755142787758,0.6948244857212241,0.16568222366131144,-0.18411245364714598
0.597,0.411,0.061,0.05431551858743676,0.9456844814125632,0.10254528140152623,0.1029195754001834
0.648,0.433,0.074,0.07310164972330796,0.926898350276692,0.1507053268131812,0.07569821629000134
0.412,0.611,0.192,0.20413070381284612,0.7958692961871539,-0.0935644728743335,-0.0982283303629732
0.523,0.649,0.031,0.02641641412269403,0.973583585877306,0.01791693149522574,-0.13745699410469453
0.747,0.478,0.06,0.07229751249754245,0.9277024875024577,0.24872966447703748,0.025755554663291134
0.704,0.817,0.326,0.28471950778391036,0.7152804922160897,0.21518178145505606,-0.3195304115460215
0.659,0.565,0.128,0.12822971799203148,0.8717702820079685,0.15863666538942292,-0.06843972667515838
0.635,0.349,0.761,0.7670273701053056,0.2329726298946945,0.1640418640725299,0.13076760315813082
0.531,0.335,0.027,0.03743940424797094,0.9625605957520291,0.050948740435058,0.1732391305559327
0.114,0.432,0.378,0.37638708925029724,0.6236129107497027,-0.3865814572456364,0.05147710932678312
0.53,0.669,0.049,0.04227510243955173,0.9577248975604482,0.026747283950535994,-0.15666961628071313
0.358,0.642,0.209,0.22589837553481854,0.7741016244651815,-0.12936176266739488,-0.13269086531838473
0.258,0.301,0.231,0.2282754403249475,0.7717245596750525,-0.2209837508039492,0.1946676018797221
0.552,0.361,0.538,0.5337087236564234,0.4662912763435766,0.052734325582185784,0.10565780322999366
0.452,0.42,0.188,0.17705688773167969,0.8229431122683204,-0.04540754542224102,0.09108003886425811
0.441,0.414,0.332,0.3636302933573138,0.6363697066426862,-0.08088315580258736,0.09547550373776985
0.397,0.593,0.123,0.12263951204259409,0.877360487957406,-0.09517231927408643,-0.08485398556132373
0.639,0.529,0.465,0.4501782899252964,0.5498217100747037,0.12319303073866746,-0.0027381986361610807
0.741,0.622,0.483,0.4592736183197927,0.5407263816802074,0.2647988709816948,-0.1259206252175486
0.757,0.788,0.609,0.5971900356669622,0.40280996433303784,0.2445306202794407,-0.26961538160384585
0.353,0.586,0.598,0.5959538076004196,0.40404619239958045,-0.1659681383155658,-0.0705808267464647
0.342,0.227,0.469,0.43325596382134185,0.5667440361786581,-0.13575209211824577,0.2613387546997211
0.465,0.286,0.249,0.2354499673864803,0.7645500326135197,-0.04703627789960164,0.20305685448549965
0.963,0.419,0.573,0.5765092616969206,0.4234907383030795,0.454337209518548,0.04982028904042115
0.861,0.571,0.65,0.6423628887705682,0.3576371112294318,0.3578471986561006,-0.07709380603445201
0.573,0.347,0.334,0.3166960366368753,0.6833039633631246,0.07676690517593239,0.15553807323332236
0.654,0.84,0.301,0.3210707319068931,0.6789292680931068,0.16653854170232565,-0.3449330322824687
0.681,0.683,0.069,0.08281695539311089,0.9171830446068892,0.16514965274351234,-0.18467957196578036
0.117,0.282,0.388,0.39766901309842706,0.6023309869015729,-0.3751208597688027,0.2143853277736971
0.284,0.567,0.275,0.2877155086389194,0.7122844913610805,-0.2255427278613541,-0.07047778975369776
0.405,0.556,0.38,0.36329947163441967,0.6367005283655802,-0.10009812544119953,-0.0552161303855714
0.567,0.179,0.481,0.48396697664427735,0.5160330233557227,0.044360920100798236,0.29353311032849894
0.754,0.162,0.684,0.6803340946639216,0.3196659053360785,0.2662920642574902,0.3329213607728398
0.375,0.397,0.362,0.3603433921624324,0.6396566078375676,-0.11053509751813141,0.08858797857271408
0.605,0.871,0.302,0.3136777781518342,0.6863222218481658,0.10543680577528176,-0.37460568449486176
0.479,0.53,0.27,0.2964925900043335,0.7035074099956664,-0.04212859148550758,-0.006916996716007053
0.503,0.53,0.002,0.0009814456534311207,0.9990185543465689,0.00023357195881674168,-0.02405509053240866
0.466,0.831,0.352,0.3692069580866494,0.6307930419133506,-0.023418983586409942,-0.32498766157130976
0.639,0.043,0.382,0.39333858950574124,0.6066614104942589,0.1592735069175557,0.4572719254831582
0.601,0.84,0.791,0.7872249519899454,0.21277504801005467,0.11165664879139632,-0.342120370035179
0.309,0.676,0.099,0.1038964330594714,0.8961035669405286,-0.20586965329273102,-0.17282549404328384
0.324,0.687,0.712,0.7083341002649204,0.2916658997350796,-0.17141911341462726,-0.16554405292896338
0.623,0.332,0.678,0.6976309407268707,0.3023690592731294,0.10660774996723098,0.16496020915687792
0.422,0.518,0.213,0.1964340774351912,0.8035659225648089,-0.09046490844779204,-0.004055951591515904
0.509,0.564,0.051,0.05441312137384054,0.9455868786261594,0.010332748766351426,-0.06097907472727248
0.446,0.679,0.327,0.33781616078129445,0.6621838392187055,-0.04479520869624622,-0.20161858177587177
0.247,0.699,0.582,0.5782489856777626,0.4217510143222374,-0.2543557330597635,-0.18601318933093652
0.674,0.666,0.091,0.09339241430617305,0.906607585693827,0.15896985943314978,-0.1448915235447613
0.576,0.606,0.438,0.4286413393659205,0.5713586606340794,0.08062981698817819,-0.12281429066035972
0.573,0.818,0.208,0.19067485629555395,0.8093251437044462,0.04777262252200486,-0.31798776616657065
0.579,0.613,0.022,0.020177087149434687,0.9798229128505653,0.0837446342958211,-0.07810671303285538
0.425,0.599,0.622,0.6330330404980635,0.3669669595019365,-0.061367162033743816,-0.13825927449260728
0.336,0.554,0.861,0.8827081732007833,0.11729182679921675,-0.1778649686111982,-0.0676874326024023
0.629,0.216,0.234,0.2016938289066234,0.7983061710933765,0.11041258669052231,0.28945850182667
0.678,0.366,0.178,0.1671965301824409,0.8328034698175591,0.17795696448127557,0.13119748740457965
0.609,0.411,0.103,0.10298900989172735,0.8970109901082727,0.0934934814115723,0.0688984572529765
0.742,0.458,0.392,0.3987833995019757,0.6012166004980242,0.24797601931691185,0.03150224023898763
0.346,0.625,0.94,0.9458374245225968,0.054162575477403184,-0.14774402923177468,-0.11009254580842386
0.563,0.906,0.65,0.6481416001837897,0.3518583998162103,0.05370279337792546,-0.4060485971006085
0.348,0.443,0.859,0.8621140377035842,0.1378859622964158,-0.14204436335886317,0.05940165906427903
0.185,0.655,0.183,0.19325520347386313,0.8067447965261368,-0.2966306223136899,-0.16650391168469708
0.393,0.482,0.036,0.034495353645338483,0.9655046463546616,-0.08588596764965514,-0.029525393815413546
0.661,0.488,0.648,0.6541774809864804,0.3458225190135195,0.17683813568420448,0.009359177208966384
0.597,0.314,0.103,0.11240617320004563,0.8875938267999544,0.10990126389230753,0.18218419301448205
0.715,0.085,0.684,0.6484031116073623,0.35159688839263764,0.2136012690623389,0.409296304191472
0.715,0.891,0.663,0.6617408677743235,0.3382591322256766,0.21549768250807752,-0.38843898612848055
0.042,0.485,0.641,0.6442760898895067,0.35572391011049337,-0.4508357327262491,-0.009818150066283211
0.291,0.545,0.053,0.05508100733146637,0.9449189926685336,-0.18687643979817833,-0.03689728136917941
0.402,0.892,0.615,0.6095469524085778,0.3904530475914222,-0.10382578965333564,-0.38849870020660604
0.587,0.464,0.301,0.29246466628376994,0.7075353337162301,0.07997891868656971,0.022881815583690332
0.525,0.326,0.333,0.3411071184853899,0.65889288151461,0.02169994083260615,0.15710378044822795
0.81,0.563,0.134,0.14153846236179954,0.8584615376382004,0.31620263391380815,-0.09236354616801162
0.708,0.4,0.744,0.7439606862940917,0.25603931370590827,0.20765142316467458,0.07409064073177944
0.458,0.068,0.384,0.37719857162689435,0.6228014283731057,-0.05461399324570822,0.43006201367933306
0.232,0.362,0.385,0.3895122458101289,0.6104877541898711,-0.2980227067561247,0.13130928084244126
0.447,0.023,0.597,0.5959001776397957,0.40409982236020414,-0.07168008314324771,0.48002712398825154
0.926,0.62,0.308,0.32630719195180036,0.6736928080481996,0.4259700702410767,-0.1228402952788574
0.561,0.621,0.03,0.026474739338584404,0.9735252606614156,0.05291149499104054,-0.1325042596226191
0.85,0.557,0.313,0.315533343672101,0.6844666563278989,0.3478341758247485,-0.0689624350033956
0.457,0.279,0.295,0.2877333483363574,0.7122666516636426,-0.053646521245509865,0.19723667041050422
0.228,0.436,0.733,0.7036224485041943,0.2963775514958056,-0.27128794999016925,0.05819752024938137
0.313,0.616,0.328,0.35108987155784654,0.6489101284421536,-0.20183771447007218,-0.09767857678951031
